"n","lambda","mse"
16000,0.00012937493085386,0.00271816653298252
16000,0.000132871550606667,0.00271806869311176
16000,0.000136368170359474,0.00271798147428324
16000,0.000139864790112281,0.00271790487439805
16000,0.000143361409865088,0.0027178388913578
16000,0.000146858029617895,0.00271778352306461
16000,0.000150354649370702,0.00271773876742115
16000,0.000153851269123509,0.00271770462233058
16000,0.000157347888876316,0.0027176810856966
16000,0.000160844508629123,0.00271766815542343
16000,0.00016434112838193,0.0027176658294158
16000,0.000167837748134737,0.00271767410557898
16000,0.000171334367887544,0.00271769298181874
16000,0.000174830987640351,0.00271772245604139
16000,0.000178327607393158,0.00271776252615373
16000,0.000181824227145965,0.0027178131900631
16000,0.000185320846898772,0.00271787444567738
16000,0.000188817466651579,0.00271794629090494
16000,0.000192314086404386,0.00271802872365467
16000,0.000195810706157193,0.002718121741836
16000,0.00019930732591,0.00271822534335886
16000,0.000202803945662807,0.00271833952613371
16000,0.000206300565415614,0.00271846428807152
16000,0.000209797185168421,0.00271859962708378
16000,0.000213293804921228,0.00271874554108252
16000,0.000216790424674035,0.00271890202798025
16000,0.000220287044426842,0.00271906908569004
16000,0.000223783664179649,0.00271924671212545
16000,0.000227280283932456,0.00271943490520056
16000,0.000230776903685263,0.00271963366282998
16000,0.00023427352343807,0.00271984298292882
16000,0.000237770143190877,0.00272006286341274
16000,0.000241266762943684,0.00272029330219786
16000,0.000244763382696491,0.00272053429720089
16000,0.000248260002449298,0.002720785846339
16000,0.000251756622202105,0.00272104794752991
16000,0.000255253241954912,0.00272132059869182
16000,0.000258749861707719,0.0027216037977435
16000,0.000262246481460526,0.00272189754260418
16000,0.000265743101213333,0.00272220183119364
16000,0.00026923972096614,0.00272251666143218
16000,0.000272736340718947,0.00272284203124059
16000,0.000276232960471754,0.0027231779385402
16000,0.000279729580224561,0.00272352438125284
16000,0.000283226199977369,0.00272388135730086
16000,0.000286722819730175,0.00272424886460713
16000,0.000290219439482983,0.00272462690109503
16000,0.00029371605923579,0.00272501546468845
16000,0.000297212678988597,0.00272541455331181
16000,0.000300709298741404,0.00272582416489004
16000,0.000304205918494211,0.00272624429734856
16000,0.000307702538247018,0.00272667494861334
16000,0.000311199157999825,0.00272711611661084
16000,0.000314695777752632,0.00272756779926805
16000,0.000318192397505439,0.00272802999451247
16000,0.000321689017258246,0.00272850270027209
16000,0.000325185637011053,0.00272898591447545
16000,0.00032868225676386,0.00272947963505158
16000,0.000332178876516667,0.00272998385993002
16000,0.000335675496269474,0.00273049858704085
16000,0.000339172116022281,0.00273102381431464
16000,0.000342668735775088,0.00273155953968247
16000,0.000346165355527895,0.00273210576107596
18000,0,0.00236858242224728
18000,3.10817431503508e-06,0.00236818359643301
18000,6.21634863007017e-06,0.00236779321835607
18000,9.32452294510525e-06,0.00236741128653046
18000,1.24326972601403e-05,0.00236703779947053
18000,1.55408715751754e-05,0.00236667275569096
18000,1.86490458902105e-05,0.00236631615370675
18000,2.17572202052456e-05,0.00236596799203324
18000,2.48653945202807e-05,0.00236562826918608
18000,2.79735688353158e-05,0.00236529698368127
18000,3.10817431503508e-05,0.00236497413403512
18000,3.41899174653859e-05,0.00236465971876427
18000,3.7298091780421e-05,0.00236435373638571
18000,4.04062660954561e-05,0.00236405618541674
18000,4.35144404104912e-05,0.00236376706437498
18000,4.66226147255263e-05,0.0023634863717784
18000,4.97307890405613e-05,0.00236321410614528
18000,5.28389633555964e-05,0.00236295026599423
18000,5.59471376706315e-05,0.0023626948498442
18000,5.90553119856666e-05,0.00236244785621445
18000,6.21634863007017e-05,0.00236220928362458
18000,6.52716606157368e-05,0.00236197913059452
18000,6.83798349307718e-05,0.00236175739564451
18000,7.14880092458069e-05,0.00236154407729514
18000,7.4596183560842e-05,0.00236133917406731
18000,7.77043578758771e-05,0.00236114268448225
18000,8.08125321909122e-05,0.00236095460706152
18000,8.39207065059473e-05,0.002360774940327
18000,8.70288808209823e-05,0.00236060368280092
18000,9.01370551360174e-05,0.0023604408330058
18000,9.32452294510525e-05,0.00236028638946452
18000,9.63534037660876e-05,0.00236014035070026
18000,9.94615780811227e-05,0.00236000271523655
18000,0.000102569752396158,0.00235987348159722
18000,0.000105677926711193,0.00235975264830646
18000,0.000108786101026228,0.00235964021388876
18000,0.000111894275341263,0.00235953617686893
18000,0.000115002449656298,0.00235944053577214
18000,0.000118110623971333,0.00235935328912385
18000,0.000121218798286368,0.00235927443544987
18000,0.000124326972601403,0.00235920397327631
18000,0.000127435146916438,0.00235914190112964
18000,0.000130543321231474,0.00235908821753663
18000,0.000133651495546509,0.00235904292102438
18000,0.000136759669861544,0.00235900601012031
18000,0.000139867844176579,0.0023589774833522
18000,0.000142976018491614,0.00235895733924809
18000,0.000146084192806649,0.00235894557633642
18000,0.000149192367121684,0.00235894219314589
18000,0.000152300541436719,0.00235894718820557
18000,0.000155408715751754,0.00235896056004482
18000,0.000158516890066789,0.00235898230719336
18000,0.000161625064381824,0.00235901242818121
18000,0.000164733238696859,0.00235905092153872
18000,0.000167841413011895,0.00235909778579656
18000,0.00017094958732693,0.00235915301948574
18000,0.000174057761641965,0.00235921662113757
18000,0.000177165935957,0.00235928858928371
18000,0.000180274110272035,0.00235936892245613
18000,0.00018338228458707,0.00235945761918712
18000,0.000186490458902105,0.00235955467800931
18000,0.00018959863321714,0.00235966009745563
18000,0.000192706807532175,0.00235977387605935
18000,0.00019581498184721,0.00235989601235407
18000,0.000198923156162245,0.00236002650487369
18000,0.00020203133047728,0.00236016535215246
18000,0.000205139504792316,0.00236031255272494
18000,0.000208247679107351,0.00236046810512601
18000,0.000211355853422386,0.00236063200789086
18000,0.000214464027737421,0.00236080425955505
18000,0.000217572202052456,0.00236098485865441
18000,0.000220680376367491,0.00236117380372513
18000,0.000223788550682526,0.0023613710933037
18000,0.000226896724997561,0.00236157672592694
18000,0.000230004899312596,0.002361790700132
18000,0.000233113073627631,0.00236201301445634
18000,0.000236221247942666,0.00236224366743775
18000,0.000239329422257701,0.00236248265761435
18000,0.000242437596572737,0.00236272998352456
18000,0.000245545770887772,0.00236298564370713
18000,0.000248653945202807,0.00236324963670117
18000,0.000251762119517842,0.00236352196104603
18000,0.000254870293832877,0.00236380261528147
18000,0.000257978468147912,0.00236409159794752
18000,0.000261086642462947,0.00236438890758454
18000,0.000264194816777982,0.00236469454273322
18000,0.000267302991093017,0.00236500850193457
18000,0.000270411165408052,0.00236533078372991
18000,0.000273519339723087,0.0023656613866609
18000,0.000276627514038122,0.00236600030926951
18000,0.000279735688353158,0.00236634755009802
18000,0.000282843862668193,0.00236670310768906
18000,0.000285952036983228,0.00236706698058555
18000,0.000289060211298263,0.00236743916733076
18000,0.000292168385613298,0.00236781966646826
18000,0.000295276559928333,0.00236820847654194
18000,0.000298384734243368,0.00236860559609602
18000,0.000301492908558403,0.00236901102367504
18000,0.000304601082873438,0.00236942475782387
18000,0.000307709257188473,0.00236984679708767
20000,0,0.00209554478611956
20000,2.79740575048099e-06,0.00209507085160366
20000,5.59481150096199e-06,0.0020946037768112
20000,8.39221725144298e-06,0.00209414356065599
20000,1.1189623001924e-05,0.00209369020205206
20000,1.3987028752405e-05,0.00209324369991363
20000,1.6784434502886e-05,0.00209280405315515
20000,1.9581840253367e-05,0.0020923712606913
20000,2.23792460038479e-05,0.00209194532143696
20000,2.51766517543289e-05,0.00209152623430722
20000,2.79740575048099e-05,0.0020911139982174
20000,3.07714632552909e-05,0.00209070861208304
20000,3.35688690057719e-05,0.00209031007481988
20000,3.63662747562529e-05,0.00208991838534388
20000,3.91636805067339e-05,0.00208953354257123
20000,4.19610862572149e-05,0.00208915554541832
20000,4.47584920076959e-05,0.00208878439280176
20000,4.75558977581769e-05,0.00208842008363838
20000,5.03533035086579e-05,0.00208806261684522
20000,5.31507092591389e-05,0.00208771199133954
20000,5.59481150096199e-05,0.0020873682060388
20000,5.87455207601008e-05,0.00208703125986072
20000,6.15429265105818e-05,0.00208670115172317
20000,6.43403322610628e-05,0.00208637788054429
20000,6.71377380115438e-05,0.00208606144524241
20000,6.99351437620248e-05,0.00208575184473608
20000,7.27325495125058e-05,0.00208544907794407
20000,7.55299552629868e-05,0.00208515314378535
20000,7.83273610134678e-05,0.00208486404117913
20000,8.11247667639488e-05,0.00208458176904481
20000,8.39221725144298e-05,0.00208430632630202
20000,8.67195782649108e-05,0.0020840377118706
20000,8.95169840153918e-05,0.00208377592467061
20000,9.23143897658728e-05,0.00208352096362231
20000,9.51117955163538e-05,0.0020832728276462
20000,9.79092012668347e-05,0.00208303151566296
20000,0.000100706607017316,0.00208279702659352
20000,0.000103504012767797,0.00208256935935901
20000,0.000106301418518278,0.00208234851288077
20000,0.000109098824268759,0.00208213448608036
20000,0.00011189623001924,0.00208192727787955
20000,0.000114693635769721,0.00208172688720033
20000,0.000117491041520202,0.0020815333129649
20000,0.000120288447270683,0.00208134655409567
20000,0.000123085853021164,0.00208116660951528
20000,0.000125883258771645,0.00208099347814657
20000,0.000128680664522126,0.00208082715891259
20000,0.000131478070272607,0.00208066765073663
20000,0.000134275476023088,0.00208051495254217
20000,0.000137072881773569,0.0020803690632529
20000,0.00013987028752405,0.00208022998179275
20000,0.000142667693274531,0.00208009770708585
20000,0.000145465099025012,0.00207997223805652
20000,0.000148262504775493,0.00207985357362933
20000,0.000151059910525974,0.00207974171272905
20000,0.000153857316276455,0.00207963665428067
20000,0.000156654722026936,0.00207953839720937
20000,0.000159452127777417,0.00207944694044057
20000,0.000162249533527898,0.0020793622828999
20000,0.000165046939278379,0.00207928442351319
20000,0.00016784434502886,0.00207921336120649
20000,0.000170641750779341,0.00207914909490606
20000,0.000173439156529822,0.00207909162353839
20000,0.000176236562280303,0.00207904094603016
20000,0.000179033968030784,0.00207899706130828
20000,0.000181831373781265,0.00207895996829987
20000,0.000184628779531746,0.00207892966593224
20000,0.000187426185282227,0.00207890615313296
20000,0.000190223591032708,0.00207888942882977
20000,0.000193020996783189,0.00207887949195064
20000,0.000195818402533669,0.00207887634142375
20000,0.00019861580828415,0.00207887997617751
20000,0.000201413214034631,0.00207889039514051
20000,0.000204210619785112,0.00207890759724157
20000,0.000207008025535593,0.00207893158140974
20000,0.000209805431286074,0.00207896234657424
20000,0.000212602837036555,0.00207899989166455
20000,0.000215400242787036,0.00207904421561033
20000,0.000218197648537517,0.00207909531734146
20000,0.000220995054287998,0.00207915319578804
20000,0.000223792460038479,0.00207921784988037
20000,0.00022658986578896,0.00207928927854899
20000,0.000229387271539441,0.00207936748072461
20000,0.000232184677289922,0.00207945245533818
20000,0.000234982083040403,0.00207954420132086
20000,0.000237779488790884,0.00207964271760401
20000,0.000240576894541365,0.00207974800311923
20000,0.000243374300291846,0.00207986005679829
20000,0.000246171706042327,0.0020799788775732
20000,0.000248969111792808,0.00208010446437618
20000,0.000251766517543289,0.00208023681613966
20000,0.00025456392329377,0.00208037593179627
20000,0.000257361329044251,0.00208052181027886
20000,0.000260158734794732,0.00208067445052051
20000,0.000262956140545213,0.00208083385145448
20000,0.000265753546295694,0.00208100001201426
20000,0.000268550952046175,0.00208117293113355
20000,0.000271348357796656,0.00208135260774625
20000,0.000274145763547137,0.00208153904078648
20000,0.000276943169297618,0.00208173222918859
